timestamp,device_id,device_type,ward,life_support,criticality_tier,protocol,src_ip,dst_port,ecg_raw_value,heart_rate_bpm,r_peak_detected,rhythm_label,label,accel_x,accel_y,accel_z,gyro_x,gyro_y,gyro_z,fall_detected,posture_event,temperature_celsius,attack_type,is_attack,anomaly_flag,prediction
2719401,32,0,2,False,7,0,57,1883,1710.0,74.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
2721426,32,0,2,False,7,0,57,1883,1783.0,75.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
2723456,32,0,2,False,7,0,57,1883,1841.0,74.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
2725483,32,0,2,False,7,0,57,1883,1846.0,76.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
2727486,32,0,2,False,7,0,57,1883,1931.0,76.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
2729512,32,0,2,False,7,0,57,1883,1975.0,75.0,0,1,1,,,,,,,-1,-1,,6,0,1,BENIGN
2239,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.11,0.1242,8.6825,-0.0877,-0.1774,0.134,0,2,,6,0,1,BENIGN
7291,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0595,0.0926,8.7445,0.1506,-0.195,-0.1921,0,2,,6,0,1,BENIGN
12306,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.9026,1.774,5.2253,11.5536,10.6047,10.005,1,0,,6,0,1,BENIGN
17369,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0656,0.1212,8.8452,-0.569,-0.1186,0.1413,0,2,,6,0,1,BENIGN
22392,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.2543,2.186,5.7606,12.6217,13.7938,7.5329,1,0,,6,0,1,BENIGN
27398,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1968,0.1412,8.9371,0.2655,-0.2553,0.3818,0,2,,6,0,1,BENIGN
32471,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.2186,3.8128,4.8754,20.5428,9.5662,7.5626,1,0,,6,0,1,BENIGN
37521,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1106,0.17,8.7133,-0.148,-0.5632,-0.1271,0,2,,6,0,1,BENIGN
42583,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2663,0.0913,8.3537,-0.1292,0.7799,0.0761,0,2,,6,0,1,BENIGN
47586,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.3333,0.0292,8.8133,0.9442,0.2715,0.0971,0,2,,6,0,1,BENIGN
52672,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0719,0.0143,9.7726,0.8939,0.5625,-0.6481,0,3,,6,0,1,BENIGN
57695,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1373,0.0646,8.2278,0.1683,-0.3463,0.2552,0,2,,6,0,1,BENIGN
62696,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0305,-0.0621,9.8517,-0.3448,-0.2979,-0.5427,0,3,,6,0,1,BENIGN
67761,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.2957,1.6967,5.9298,15.3324,9.0781,9.9566,1,0,,6,0,1,BENIGN
72837,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0632,-0.0611,9.8443,-0.2463,-0.1446,-0.7145,0,3,,6,0,1,BENIGN
77876,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0946,0.0862,9.7557,0.1665,0.1285,0.3339,0,3,,6,0,1,BENIGN
82885,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1858,0.0589,8.5233,-0.2833,0.4579,0.4431,0,2,,6,0,1,BENIGN
87880,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0148,0.0374,9.8312,-0.376,-0.1789,0.3909,0,3,,6,0,1,BENIGN
92892,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.3066,-0.0295,8.3261,-0.0685,-0.3274,0.1054,0,2,,6,0,1,BENIGN
97960,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1645,0.0392,1.3819,-0.2226,-0.8334,0.1938,0,1,,6,0,1,BENIGN
102997,56,1,1,False,5,0,82,1883,,,-1,-1,1,82.2859,95.4005,81.7721,11.7838,10.8111,11.0736,1,0,,8,1,1,ATTACK
108016,56,1,1,False,5,0,82,1883,,,-1,-1,1,84.8159,56.379,57.3354,0.4203,0.5226,0.3299,1,0,,8,1,1,ATTACK
113063,56,1,1,False,5,0,82,1883,,,-1,-1,1,98.648,54.6831,53.8279,0.6725,0.2391,0.6976,1,0,,8,1,1,ATTACK
118114,56,1,1,False,5,0,82,1883,,,-1,-1,1,57.2678,59.6432,73.7764,0.306,0.0169,0.0937,1,0,,8,1,1,ATTACK
123170,56,1,1,False,5,0,82,1883,,,-1,-1,1,85.7288,57.8928,94.0345,-0.0243,0.0226,0.0903,1,0,,8,1,1,ATTACK
128192,56,1,1,False,5,0,82,1883,,,-1,-1,1,72.8894,85.3255,61.7019,-0.2846,-0.2579,-0.1278,1,0,,8,1,1,ATTACK
133242,56,1,1,False,5,0,82,1883,,,-1,-1,1,81.5254,91.4946,65.7389,0.3478,-0.156,0.1198,1,0,,8,1,1,ATTACK
138272,56,1,1,False,5,0,82,1883,,,-1,-1,1,58.8647,91.6412,69.1461,16.542,12.0948,12.2791,1,0,,8,1,1,ATTACK
143343,56,1,1,False,5,0,82,1883,,,-1,-1,1,65.4762,98.6085,80.3816,13.1998,10.5721,8.6565,1,0,,8,1,1,ATTACK
148378,56,1,1,False,5,0,82,1883,,,-1,-1,1,61.9639,97.2566,61.2953,0.3164,0.0499,-0.0082,1,0,,8,1,1,ATTACK
153419,56,1,1,False,5,0,82,1883,,,-1,-1,1,86.5799,50.8463,76.0242,-0.1549,0.1546,0.0762,1,0,,8,1,1,ATTACK
158414,56,1,1,False,5,0,82,1883,,,-1,-1,1,93.2079,88.0329,87.6587,-0.5802,-0.6676,0.1134,1,0,,8,1,1,ATTACK
163429,56,1,1,False,5,0,82,1883,,,-1,-1,1,78.3394,53.7061,66.1471,13.5877,11.6206,8.5808,1,0,,8,1,1,ATTACK
168504,56,1,1,False,5,0,82,1883,,,-1,-1,1,58.9978,88.7264,69.7155,0.1713,-0.3845,-0.1939,1,0,,8,1,1,ATTACK
173591,56,1,1,False,5,0,82,1883,,,-1,-1,1,93.4073,76.3784,92.4416,-0.1667,-0.7287,-0.0242,1,0,,8,1,1,ATTACK
178610,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2256,0.1764,8.3776,-0.436,-0.0578,0.4358,0,2,,6,0,1,BENIGN
183630,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2721,-0.0137,8.1402,-0.351,-0.2034,-0.1299,0,2,,6,0,1,BENIGN
188701,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1555,0.1467,9.7876,-0.5939,0.318,-0.3214,0,3,,6,0,1,BENIGN
193720,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0606,0.1265,1.6437,-0.0189,-0.6623,0.1119,0,1,,6,0,1,BENIGN
198777,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0031,0.1157,9.8223,0.0782,-0.9632,-0.1039,0,3,,6,0,1,BENIGN
203781,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0334,0.1772,8.7493,0.3107,0.0513,0.0159,0,2,,6,0,1,BENIGN
208867,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.1118,0.1204,9.7258,0.3991,-0.4424,-0.1625,0,3,,6,0,1,BENIGN
213893,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0221,-0.0696,8.409,-0.3057,-0.1911,-0.117,0,2,,6,0,1,BENIGN
218971,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.1157,0.133,8.7197,-0.3363,-0.0793,-0.5104,0,2,,6,0,1,BENIGN
224040,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0233,-0.0556,8.2966,0.7397,0.3732,-0.5753,0,2,,6,0,1,BENIGN
229126,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0762,0.1412,8.504,-0.1228,-0.1033,-0.1609,0,2,,6,0,1,BENIGN
234143,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1684,0.0185,8.1525,-0.629,-0.1564,0.2351,0,2,,6,0,1,BENIGN
239148,56,1,1,False,5,0,82,1883,,,-1,-1,1,4.2333,2.1932,6.6199,12.7703,11.7031,15.4844,1,0,,6,0,1,BENIGN
244186,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.033,0.1729,1.9763,-0.5048,0.3975,-0.1326,0,1,,6,0,1,BENIGN
249262,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2303,0.032,8.6919,0.1241,0.2595,0.2424,0,2,,6,0,1,BENIGN
254289,56,1,1,False,5,0,82,6666,,,-1,-1,1,0.1558,0.06,1.583,-0.1611,0.1805,-0.1836,0,1,,5,1,-1,ATTACK
259284,56,1,1,False,5,0,82,4444,,,-1,-1,1,0.087,-0.0374,9.8654,0.1395,-0.5345,-0.701,0,3,,5,1,-1,ATTACK
264375,56,1,1,False,5,0,82,4444,,,-1,-1,1,0.0501,-0.0027,1.0595,0.49,0.2416,0.1064,0,1,,5,1,-1,ATTACK
269415,56,1,1,False,5,0,82,9001,,,-1,-1,1,-0.0867,-0.1931,9.7636,0.116,0.4196,0.3189,0,3,,5,1,-1,ATTACK
274469,56,1,1,False,5,0,82,4444,,,-1,-1,1,-0.0651,0.2433,9.8781,0.0076,-0.3498,-0.4442,0,3,,5,1,-1,ATTACK
279499,56,1,1,False,5,0,82,9001,,,-1,-1,1,0.2676,0.2056,8.6707,0.2381,0.1165,-0.1972,0,2,,5,1,-1,ATTACK
284537,56,1,1,False,5,0,82,4444,,,-1,-1,1,0.0927,0.0762,8.7327,0.0524,-0.1888,-0.2711,0,2,,5,1,-1,ATTACK
289604,56,1,1,False,5,0,82,6666,,,-1,-1,1,-0.0667,0.1404,9.7715,-0.2671,1.0639,0.1903,0,3,,5,1,-1,ATTACK
294681,56,1,1,False,5,0,82,9001,,,-1,-1,1,-0.0149,0.0776,8.6975,-0.2563,-0.7213,0.3441,0,2,,5,1,-1,ATTACK
299715,56,1,1,False,5,0,82,9001,,,-1,-1,1,0.1385,0.0342,1.7865,-0.3288,-0.0871,0.1031,0,1,,5,1,-1,ATTACK
304771,56,1,1,False,5,0,82,6666,,,-1,-1,1,-0.1157,0.1122,9.7587,-0.9371,0.0175,0.676,0,3,,5,1,-1,ATTACK
309765,56,1,1,False,5,0,82,4444,,,-1,-1,1,0.0104,-0.127,8.3716,-0.0974,-1.0426,-0.6326,0,2,,5,1,-1,ATTACK
314848,56,1,1,False,5,0,82,4444,,,-1,-1,1,0.0413,0.0191,1.5128,0.246,-0.3432,0.0666,0,1,,5,1,-1,ATTACK
319898,56,1,1,False,5,0,82,6666,,,-1,-1,1,0.3117,-0.061,8.4177,-0.5033,0.7107,-0.0733,0,2,,5,1,-1,ATTACK
324981,56,1,1,False,5,0,82,4444,,,-1,-1,1,0.006,0.1306,8.5301,0.0128,-0.1377,0.0834,0,2,,5,1,-1,ATTACK
330023,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0443,0.1005,8.5283,0.0232,0.6559,0.3196,0,2,,6,0,1,BENIGN
335072,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1485,-0.0672,8.2357,0.0064,0.1199,-0.0883,0,2,,6,0,1,BENIGN
340161,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.1594,0.1568,8.5848,0.2149,0.0581,-0.0203,0,2,,6,0,1,BENIGN
345243,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0259,0.1972,9.7993,0.0818,0.233,-0.3172,0,3,,6,0,1,BENIGN
350253,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.284,0.1214,8.6766,0.3633,-0.3019,0.1676,0,2,,6,0,1,BENIGN
355257,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.048,0.0219,8.2864,0.1287,-0.0715,0.555,0,2,,6,0,1,BENIGN
360331,56,1,1,False,5,0,82,1883,,,-1,-1,1,1.3895,2.7729,7.5774,19.3191,11.3396,7.7156,1,0,,6,0,1,BENIGN
365409,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2695,0.1973,8.5598,0.1301,0.3019,0.0816,0,2,,6,0,1,BENIGN
370466,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0268,-0.0758,1.448,0.165,0.3181,0.3101,0,1,,6,0,1,BENIGN
375501,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.1407,-0.0364,8.2913,0.4987,-0.3006,-0.478,0,2,,6,0,1,BENIGN
380530,56,1,1,False,5,0,82,1883,,,-1,-1,1,2.7079,2.569,3.847,14.5653,13.8817,10.2086,1,0,,6,0,1,BENIGN
385579,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0054,0.1021,8.6404,-0.0409,-0.3771,-0.4152,0,2,,6,0,1,BENIGN
390631,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0394,0.0455,2.0637,-0.2585,0.6242,0.459,0,1,,6,0,1,BENIGN
395708,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.069,1.8685,8.5699,13.8587,9.3546,10.6163,1,0,,6,0,1,BENIGN
400775,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0594,0.1648,1.5766,0.1799,0.6432,-0.0918,0,1,,6,0,1,BENIGN
405848,1,1,1,False,5,0,82,1883,,,-1,-1,1,0.2886,0.1363,8.2503,-0.2296,-0.1849,0.1251,0,2,,2,1,1,ATTACK
410925,58,1,1,False,5,0,82,1883,,,-1,-1,1,4.4075,2.5467,6.046,14.6903,9.1449,11.0629,1,0,,2,1,1,ATTACK
415986,91,1,1,False,5,0,82,1883,,,-1,-1,1,0.0526,-0.0071,8.698,-0.8293,-0.2701,-0.1317,0,2,,2,1,1,ATTACK
421068,58,1,1,False,5,0,82,1883,,,-1,-1,1,0.2598,-0.0046,8.3571,0.2381,-0.0141,0.2429,0,2,,2,1,1,ATTACK
426071,91,1,1,False,5,0,82,1883,,,-1,-1,1,0.0189,0.148,9.7947,-0.4576,-0.2436,1.0653,0,3,,2,1,1,ATTACK
431104,35,1,1,False,5,0,82,1883,,,-1,-1,1,3.3934,2.0526,3.8823,16.5249,6.8446,10.6464,1,0,,2,1,1,ATTACK
436107,58,1,1,False,5,0,82,1883,,,-1,-1,1,0.2318,0.0795,8.3202,-0.4439,0.0588,0.1782,0,2,,2,1,1,ATTACK
441185,1,1,1,False,5,0,82,1883,,,-1,-1,1,0.0545,0.1203,1.6677,-0.4674,0.1657,0.2998,0,1,,2,1,1,ATTACK
446265,91,1,1,False,5,0,82,1883,,,-1,-1,1,4.1292,2.1634,6.976,13.3027,13.5583,11.0594,1,0,,2,1,1,ATTACK
451280,91,1,1,False,5,0,82,1883,,,-1,-1,1,0.0182,-0.117,9.8109,0.5103,-0.1607,0.504,0,3,,2,1,1,ATTACK
456346,91,1,1,False,5,0,82,1883,,,-1,-1,1,0.0715,-0.1086,1.2367,-0.0381,0.2452,-0.1752,0,1,,2,1,1,ATTACK
461361,91,1,1,False,5,0,82,1883,,,-1,-1,1,0.2372,0.044,8.5625,-0.15,0.525,-0.1806,0,2,,2,1,1,ATTACK
466423,1,1,1,False,5,0,82,1883,,,-1,-1,1,3.4916,3.1988,5.1223,14.9231,9.7487,9.5533,1,0,,2,1,1,ATTACK
471476,91,1,1,False,5,0,82,1883,,,-1,-1,1,0.0511,-0.0461,9.7699,-0.7538,0.0039,0.5974,0,3,,2,1,1,ATTACK
476471,35,1,1,False,5,0,82,1883,,,-1,-1,1,0.0295,0.0776,9.8495,0.1338,0.2364,-0.4035,0,3,,2,1,1,ATTACK
481491,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0668,0.0914,8.7906,-0.2099,-0.483,-0.2413,0,2,,6,0,1,BENIGN
486538,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0499,0.1534,8.3269,-0.2019,-0.4222,0.023,0,2,,6,0,1,BENIGN
491564,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.137,0.1248,9.937,-0.5532,-0.4947,-0.135,0,3,,6,0,1,BENIGN
496596,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0351,0.0732,8.4335,-0.2438,-0.1527,-0.0634,0,2,,6,0,1,BENIGN
501587,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0052,0.1992,8.4331,-0.2696,0.4639,-0.1371,0,2,,6,0,1,BENIGN
506626,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.1304,0.1067,8.5429,-0.5528,-0.1436,0.2218,0,2,,6,0,1,BENIGN
511672,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0146,-0.0328,8.5897,-0.6749,-0.6892,-0.1951,0,2,,6,0,1,BENIGN
516720,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.208,0.2524,8.0956,0.2011,0.1518,-0.0207,0,2,,6,0,1,BENIGN
521766,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.065,0.1706,8.6844,0.9717,0.1151,-0.0244,0,2,,6,0,1,BENIGN
526846,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1576,-0.0289,8.1804,0.567,-0.1937,0.8508,0,2,,6,0,1,BENIGN
531911,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.9057,3.4346,6.3575,15.2997,13.4846,10.8807,1,0,,6,0,1,BENIGN
536995,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2883,0.1036,8.8291,-0.3777,0.3948,-0.3168,0,2,,6,0,1,BENIGN
542053,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0287,0.1713,8.8404,-0.1743,-0.6995,-0.2095,0,2,,6,0,1,BENIGN
547122,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.264,-0.0593,9.6601,0.1105,-0.2251,-0.1578,0,3,,6,0,1,BENIGN
552133,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0827,-0.1055,9.7305,0.1993,-0.2207,0.6437,0,3,,6,0,1,BENIGN
557162,56,1,1,False,5,1,82,443,,,-1,-1,1,-0.0124,0.0488,1.3635,0.158,-0.2941,0.0559,0,1,,7,1,-1,ATTACK
562208,56,1,1,False,5,1,82,443,,,-1,-1,1,0.0993,0.1723,8.6659,0.1079,-0.3731,0.6639,0,2,,7,1,-1,ATTACK
567252,56,1,1,False,5,3,82,443,,,-1,-1,1,-0.0392,-0.0077,8.3312,-0.7576,-0.4471,-0.2605,0,2,,7,1,-1,ATTACK
572287,56,1,1,False,5,6,82,5683,,,-1,-1,1,0.1507,0.1198,8.4284,-0.4886,-0.2615,0.1228,0,2,,7,1,-1,ATTACK
577319,56,1,1,False,5,4,82,443,,,-1,-1,1,3.3558,2.9347,4.1321,19.06,11.4764,12.0665,1,0,,7,1,-1,ATTACK
582355,56,1,1,False,5,3,82,80,,,-1,-1,1,0.0085,-0.0886,9.8859,-0.869,0.1034,0.7374,0,3,,7,1,-1,ATTACK
587413,56,1,1,False,5,1,82,5683,,,-1,-1,1,0.2905,0.2232,8.6209,-0.3666,0.8324,0.7231,0,2,,7,1,-1,ATTACK
592492,56,1,1,False,5,3,82,5683,,,-1,-1,1,0.0608,0.1217,8.5869,-0.0415,0.462,-0.3736,0,2,,7,1,-1,ATTACK
597562,56,1,1,False,5,1,82,443,,,-1,-1,1,-0.0324,0.1226,9.796,0.3592,0.3415,0.009,0,3,,7,1,-1,ATTACK
602568,56,1,1,False,5,6,82,9999,,,-1,-1,1,-0.1632,-0.0088,9.6428,-0.6712,0.4335,0.1611,0,3,,7,1,-1,ATTACK
607659,56,1,1,False,5,3,82,80,,,-1,-1,1,0.0252,0.0589,8.4955,-0.0573,-0.1773,-0.2223,0,2,,7,1,-1,ATTACK
612685,56,1,1,False,5,1,82,9999,,,-1,-1,1,-0.0685,0.0174,8.5827,0.1344,-0.3563,0.2079,0,2,,7,1,-1,ATTACK
617751,56,1,1,False,5,6,82,9999,,,-1,-1,1,0.0131,-0.054,9.7888,-0.0249,-0.2172,0.4401,0,3,,7,1,-1,ATTACK
622755,56,1,1,False,5,4,82,9999,,,-1,-1,1,-0.042,0.077,9.7839,0.3003,-0.7406,0.1724,0,3,,7,1,-1,ATTACK
627796,56,1,1,False,5,4,82,9999,,,-1,-1,1,-0.0782,-0.0767,9.6593,-0.547,-0.478,-0.9815,0,3,,7,1,-1,ATTACK
632826,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1699,0.1306,8.3478,-0.4423,0.0525,0.0336,0,2,,6,0,1,BENIGN
637882,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2102,0.0534,1.8484,0.2058,-0.0923,-0.1375,0,1,,6,0,1,BENIGN
642946,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0733,0.0684,7.959,0.106,-1.1255,0.3708,0,2,,6,0,1,BENIGN
647975,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0607,0.1142,9.6063,-0.5134,-0.6902,0.093,0,3,,6,0,1,BENIGN
653030,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.4046,2.5679,3.4417,16.5925,7.4938,8.1171,1,0,,6,0,1,BENIGN
658057,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0092,0.1107,8.8407,-0.2466,-0.4737,-0.3681,0,2,,6,0,1,BENIGN
663126,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.011,-0.0829,1.3931,-0.4541,0.4168,0.0112,0,1,,6,0,1,BENIGN
668192,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0282,-0.1054,9.8304,-0.3102,0.1936,0.2958,0,3,,6,0,1,BENIGN
673260,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0659,0.0469,9.8361,0.0811,0.2877,-0.7284,0,3,,6,0,1,BENIGN
678305,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1388,0.073,8.5426,0.0198,-0.2648,-0.2682,0,2,,6,0,1,BENIGN
683330,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.1293,2.1624,6.2136,13.3816,8.7939,10.8826,1,0,,6,0,1,BENIGN
688362,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.2474,2.7469,5.3271,16.1553,12.4843,7.2613,1,0,,6,0,1,BENIGN
693400,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.1675,2.6504,3.7944,15.8068,11.1317,11.7954,1,0,,6,0,1,BENIGN
698423,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0483,-0.0468,9.8716,0.8084,0.1145,-0.3787,0,3,,6,0,1,BENIGN
703477,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2013,0.094,8.2346,0.0719,-0.137,-0.1301,0,2,,6,0,1,BENIGN
708474,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0071,0.1015,9.9188,0.538,0.1029,-0.2828,0,3,,3,1,1,ATTACK
708524,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0515,0.0864,1.3542,0.4956,-0.4571,-0.0827,0,1,,3,1,1,ATTACK
708574,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0035,0.113,8.7052,-0.2166,0.7182,0.2978,0,2,,3,1,1,ATTACK
708624,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1242,0.2923,8.0401,-0.3989,-0.2539,0.2564,0,2,,3,1,1,ATTACK
708674,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1354,-0.1102,8.9029,0.1886,0.05,0.2099,0,2,,3,1,1,ATTACK
708724,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0364,0.0158,8.9017,-0.4328,-0.3009,-0.5253,0,2,,3,1,1,ATTACK
708774,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1582,0.04,8.7868,-0.7778,-0.2226,0.1193,0,2,,3,1,1,ATTACK
708824,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0819,0.1047,8.362,0.3077,-0.1422,0.0859,0,2,,3,1,1,ATTACK
708874,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0831,-0.0834,9.7216,0.1006,-0.2169,0.3133,0,3,,3,1,1,ATTACK
708924,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1093,-0.0921,8.7041,-0.2899,0.5247,-0.1776,0,2,,3,1,1,ATTACK
708974,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.156,0.1077,1.7155,-0.4705,-0.0664,0.2651,0,1,,3,1,1,ATTACK
709024,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0579,0.0976,9.7636,0.3314,0.2332,0.5694,0,3,,3,1,1,ATTACK
709074,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0528,-0.1173,9.8904,0.3065,-0.0375,0.5933,0,3,,3,1,1,ATTACK
709124,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1937,0.1074,8.4154,-0.125,-0.7016,-0.0381,0,2,,3,1,1,ATTACK
709174,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0262,-0.0828,9.6905,0.3062,-0.0901,-0.032,0,3,,3,1,1,ATTACK
709224,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2373,0.1692,8.5848,-0.5784,0.1635,0.5385,0,2,,3,1,1,ATTACK
709274,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0023,0.1776,8.7424,-0.2823,-0.4252,-0.1982,0,2,,3,1,1,ATTACK
709324,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.3063,0.237,8.602,0.0535,0.2884,0.1581,0,2,,3,1,1,ATTACK
709374,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1731,-0.0464,9.7447,0.2786,-0.2661,0.3289,0,3,,3,1,1,ATTACK
709424,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0222,-0.0973,9.8162,0.5834,0.7785,-0.4926,0,3,,3,1,1,ATTACK
709474,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2686,0.1641,8.7402,-0.1293,-0.2747,-0.153,0,2,,3,1,1,ATTACK
709524,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.036,0.0631,9.8537,0.7076,0.6499,0.2525,0,3,,3,1,1,ATTACK
709574,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2302,0.0278,9.8258,0.0608,-0.0008,-0.3652,0,3,,3,1,1,ATTACK
709624,56,1,1,False,5,0,82,1883,,,-1,-1,1,-0.0002,0.0677,9.8794,0.9581,0.6619,-0.2247,0,3,,3,1,1,ATTACK
709674,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0551,-0.1607,1.6395,0.0494,0.2434,0.084,0,1,,3,1,1,ATTACK
709724,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1012,-0.0795,8.7281,0.291,0.1452,0.5323,0,2,,6,0,1,BENIGN
714743,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2601,0.2597,8.6555,-0.3941,0.6978,-0.1174,0,2,,6,0,1,BENIGN
719808,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0848,0.0576,8.4641,-0.3139,-0.2829,-0.0165,0,2,,6,0,1,BENIGN
724835,56,1,1,False,5,0,82,1883,,,-1,-1,1,3.6522,3.7701,5.5242,15.0414,15.7151,12.7329,1,0,,6,0,1,BENIGN
729857,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.1436,0.0628,8.6469,-0.0306,-0.2499,0.4099,0,2,,6,0,1,BENIGN
734913,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.0264,0.0678,1.6091,0.1536,-0.3318,0.1696,0,1,,6,0,1,BENIGN
739994,56,1,1,False,5,0,82,1883,,,-1,-1,1,0.2753,0.0245,8.357,-0.5617,0.1197,-0.1142,0,2,,6,0,1,BENIGN
